!Note: First column is hrs from 12:00 UTC 21 Sep 2014; Second column is SPM concentration (g/m3)
   51.3213   39.0451
   51.4037   38.5939
   51.4861   40.1232
   51.5685   41.3771
   51.6508   38.0919
   51.7332   38.8948
   51.8156   38.6483
   51.8980   41.2434
   51.9804   38.3421
   52.0627   43.8315
   52.1451   44.1501
   52.2275   40.9838
   52.3099   43.3605
   52.3923   40.9567
   52.4746   49.5598
   52.5570   42.2181
   52.6394   40.7291
   52.7218   44.3364
   52.8041   43.3116
   52.8865   43.3054
   52.9689   43.4182
   53.0513   45.1572
   53.1336   43.3713
   53.2160   43.7432
   53.2984   42.7320
   53.3808   45.7787
   53.4632   46.9215
   53.5455   46.3553
   53.6279   45.8707
   53.7103   46.8171
   53.7927   45.7602
   53.8750   48.8460
   53.9574   46.7117
   54.0398   45.8355
   54.1222   49.5866
   54.2046   44.7454
   54.2869   44.8965
   54.3693   45.9788
   54.4517   50.3111
   54.5341   47.7001
   54.6164   46.0565
   54.6988   46.8183
   54.7812   48.6119
   54.8636   51.5709
   54.9460   50.7205
   55.0283   49.6178
   55.1107   52.0760
   55.1931   52.1725
   55.2755   51.3341
   55.3578   54.1729
   55.4402   52.0689
   55.5226   49.9903
   55.6050   49.9723
   55.6874   52.8256
   55.7697   48.5406
   55.8521   50.0772
   55.9345   55.4411
   56.0169   53.5649
   56.0992   50.0053
   56.1816   50.2690
   56.2640   49.7609
   56.3464   50.8727
   56.4288   49.5828
   56.5111   49.8474
   56.5935   57.9637
   56.6759   50.6114
   56.7583   52.4176
   56.8406   54.6243
   56.9230   51.0952
   57.0054   49.5345
   57.0878   49.6420
   57.1702   51.2516
   57.2525   49.9021
   57.3349   51.0653
   57.4173   49.2645
   57.4997   49.2063
   57.5820   50.4202
   57.6644   49.0997
   57.7468   47.3057
   57.8292   48.2383
   57.9116   44.7994
   57.9939   43.6065
   58.0763   42.1420
   58.1587   43.6655
   58.2411   42.2050
   58.3234   40.9894
   58.4058   44.4425
   58.4882   40.6814
   58.5706   41.3114
   58.6530   41.2487
   58.7353   39.7186
   58.8177   42.5509
   58.9001   40.7502
   58.9825   42.5604
   59.0648   41.4900
   59.1472   41.2141
   59.2296   42.5291
   59.3120   41.3808
   59.3944   43.5746
   59.4767   42.0191
   59.5591   42.1106
   59.6415   42.1194
   59.7239   52.8389
   59.8062   43.4185
   59.8886   44.8780
   59.9710   41.9371
   60.0534   43.0682
   60.1358   46.3361
   60.2181   41.3386
   60.3005   43.1931
   60.3829   44.8418
   60.4653   44.7552
   60.5476   46.5477
   60.6300   43.2352
   60.7124   46.7651
   60.7948   61.3621
   60.8772   43.3755
   60.9595   43.5092
   61.0419   45.1541
   61.1243   45.7955
   61.2067   44.1268
   61.2890   43.8204
   61.3714   47.4571
   61.4538   42.7734
   61.5362   48.1370
   61.6186   45.7854
   61.7009   47.0481
   61.7833   43.5359
   61.8657   46.5641
   61.9481   49.0173
   62.0304   47.8227
   62.1128   48.1485
   62.1952   47.4342
   62.2776   47.8525
   62.3600   42.4534
   62.4423   38.8907
   62.5247   43.1236
   62.6071   44.5184
   62.6895   53.4521
   62.7718   46.3098
   62.8542   43.1467
   62.9366   39.3344
   63.0190   38.0021
   63.1014   39.3143
   63.1837   37.4986
   63.2661   40.4077
   63.3485   41.1931
   63.4309   41.8009
   63.5132   42.7744
   63.5956   40.7194
   63.6780   37.6159
   63.7604   38.4637
   63.8428   38.0334
   63.9251   40.7430
   64.0075   40.1244
   64.0899   39.3740
   64.1723   40.8780
   64.2546   40.7907
   64.3370   40.1824
   64.4194   37.1603
   64.5018   36.9024
   64.5842   38.4603
   64.6665   35.8350
   64.7489   38.1205
   64.8313   39.4921
   64.9137   39.5515
   64.9960   38.0956
   65.0784   38.3590
   65.1608   33.6623
   65.2432   34.0215
   65.3256   34.9520
   65.4079   35.0615
   65.4903   34.7012
   65.5727   34.0782
   65.6551   33.7124
   65.7374   31.0665
   65.8198   31.7766
   65.9022   32.5046
   65.9846   32.9218
   66.0670   35.6778
   66.1493   32.6679
   66.2317   27.0443
   66.3141   25.7847
   66.3965   27.1343
   66.4788   26.1777
   66.5612   26.2046
   66.6436   26.9042
   66.7260   27.2132
   66.8084   26.2207
   66.8907   27.5892
   66.9731   31.6872
   67.0555   27.3285
   67.1379   26.9234
   67.2202   26.2342
   67.3026   27.2285
   67.3850   28.6692
   67.4674   27.7315
   67.5498   30.0664
   67.6321   29.2536
   67.7145   30.0393
   67.7969   30.5892
   67.8793   28.9807
   67.9616   28.3648
   68.0440   29.5192
   68.1264   31.8866
   68.2088   27.2628
   68.2912   21.8528
   68.3735   20.9057
   68.4559   19.8075
   68.5383   24.4688
   68.6207   19.0234
   68.7030   19.1315
   68.7854   20.5978
   68.8678   22.2133
   68.9502   20.9311
   69.0326   19.5221
   69.1149   23.4818
   69.1973   20.4012
   69.2797   22.0140
   69.3621   21.9237
   69.4444   20.4302
   69.5268   21.0795
   69.6092   21.3585
   69.6916   18.9085
   69.7740   23.0993
   69.8563   20.7994
   69.9387   21.8918
   70.0211   19.5193
   70.1035   20.5522
   70.1858   21.0627
   70.2682   24.4466
   70.3506   24.6717
   70.4330   22.6377
   70.5154   22.3201
   70.5977   23.2180
   70.6801   24.8111
   70.7625   21.7173
   70.8449   21.2533
   70.9272   22.5556
   71.0096   25.3957
   71.0920   24.0073
   71.1744   29.6112
   71.2568   24.9446
   71.3391   23.4703
   71.4215   26.8455
   71.5039   30.4685
   71.5863   37.2905
   71.6686   29.8555
   71.7510   30.7053
   71.8334   28.1085
   71.9158   30.3266
   71.9982   32.9242
   72.0805   30.2707
   72.1629   29.3462
   72.2453   28.6623
   72.3277   32.4904
   72.4100   30.7030
   72.4924   29.9671
   72.5748   31.7899
   72.6572   33.0678
   72.7396   29.0796
   72.8219   29.5198
   72.9043   33.2158
   72.9867   29.2915
   73.0691   29.4102
   73.1514   29.8601
   73.2338   31.7391
   73.3162   32.7956
   73.3986   35.4076
   73.4809   30.3355
   73.5633   29.8718
   73.6457   37.9616
   73.7281   33.5396
   73.8105   33.4423
   73.8928   33.7504
   73.9752   32.7979
   74.0576   34.3776
   74.1400   34.5047
   74.2224   32.8031
   74.3047   34.9782
   74.3871   35.7935
   74.4695   36.5321
   74.5519   37.8135
   74.6342   34.8639
   74.7166   36.5724
   74.7990   35.3983
   74.8814   34.8701
   74.9638   34.8095
   75.0461   39.1240
   75.1285   38.0397
   75.2109   36.6296
   75.2933   33.6444
   75.3756   37.3620
   75.4580   34.6141
   75.5404   33.7590
   75.6228   35.7494
   75.7052   34.5176
   75.7875   34.8719
   75.8699   32.6537
   75.9523   36.5637
   76.0347   34.2836
   76.1170   34.6638
   76.1994   29.4198
   76.2818   30.6068
   76.3642   31.8604
   76.4465   28.8715
   76.5289   29.8025
   76.6113   31.1857
   76.6937   30.7348
   76.7761   32.4709
   76.8584   32.1671
   76.9408   33.1285
   77.0232   68.0662
   77.1056   51.6711
   77.1880   65.4784
   77.2703   83.6436
   77.3527   93.6686
   77.4351  122.2244
   77.5175  107.1636
   77.5998  103.0256
   77.6822  104.1467
   77.7646  100.0915
   77.8470   75.3905
   77.9294   77.0734
   78.0117   72.0655
   78.0941   75.4298
   78.1765   71.7145
   78.2589   64.8397
   78.3412   59.2426
   78.4236   62.5452
   78.5060   58.7553
   78.5884   58.3228
   78.6708   52.1792
   78.7531   56.6044
   78.8355   54.2800
   78.9179   58.4312
   79.0003   53.3361
